NAME	DESCRIPTION	1	2	3	4
TSPAN6	na	0.005324006181286783	0.008713526117608795	8.690391757328025e-15	0.002395663467807166
DPM1	na	3.533296870782459e-11	3.5651333067218993e-31	2.3164919002702748e-36	0.0070415147380130366
SCYL3	na	1.3277313850337558e-13	1.0971008413119588e-22	0.058883387717759174	0.007286465585255309
C1orf112	na	0.005671189394469941	7.585052434571432e-05	2.0578021506159103e-17	0.0015728702223785458
FGR	na	2.8635117355492613e-17	0.003664357145037653	1.11436889608672e-23	0.0010178149602580516
CFH	na	0.004756107523296012	0.00030437370897944496	0.024960844018200784	0.003943129806746801
FUCA2	na	1.6184891322818868e-22	0.02964066374774929	1.2665795898362919e-17	0.013757765667954298
GCLC	na	0.014362534352017026	0.019434556638141767	4.0063481207563295e-22	0.00399137112678305
NFYA	na	0.000808587441126474	8.017222268710309e-27	0.041507769307555065	2.5700890867352803e-19
STPG1	na	5e-324	0.0015191068457011223	1.1138493337657765e-18	0.002546262486970519
NIPAL3	na	1.5143100154367378e-22	0.028052937154328977	0.029508292148607097	0.019089142512696385
LAS1L	na	2.505269093477512e-19	0.03299330231482608	0.01260753870722457	0.017329560246061432
ENPP4	na	4.2882411081703615e-14	0.006374167555574396	0.006647648076191839	0.0029025693268113426
SEMA3F	na	3.2675106230580825e-13	0.056068816509640004	3.18488387042385e-23	0.010328336682533794
ANKIB1	na	2.5717452735148593e-12	1.244075911212179e-16	0.0020674524084456974	0.001253587521852256
CYP51A1	na	1.1022784588658954e-23	0.001189650994391175	1.4555821210857577e-16	0.0014391741199973008
KRIT1	na	2.134916713353624e-18	0.010027692604651027	1.3866695599588098e-32	0.005116024239897505
RAD52	na	4.348000617079295e-16	0.008739509423987577	0.008238618081109799	0.0007007553690166815
BAD	na	0.14899887673704548	0.06723572844691897	0.19269521878921847	0.03451871432434706
LAP3	na	1.0665019856415871e-30	0.02560144162121076	2.0049362688624617e-09	0.005413602406209851
CD99	na	0.15133846002794057	0.2888054218153525	0.50369613579129	0.1478418549145501
HS3ST1	na	0.0003311353090561646	5.0454304989564725e-28	0.0048448645595911225	3.598527228036159e-05
