NAME	DESCRIPTION	1	2	3	4
TSPAN6	na	0.0	0.0	0.0	0.0
DPM1	na	0.0	0.0	0.0	0.0
SCYL3	na	0.0	0.0	0.0	0.0
C1orf112	na	0.0	0.0	0.0	0.0
FGR	na	0.0	0.0	0.0	0.0
CFH	na	0.0	0.0	0.0	0.0
FUCA2	na	0.2609851014248336	0.14757068738377738	0.0495939273872656	0.1058776003139439
GCLC	na	0.0	0.0	0.0	0.0
NFYA	na	0.0	0.0	0.0	0.0
STPG1	na	0.0	0.0	0.0	0.0
NIPAL3	na	0.06756758851556208	0.20984582292256213	0.09060169330004879	0.11530729384947365
LAS1L	na	0.2946123797989964	0.06125245893347365	0.2386715265508807	0.09175827825971072
ENPP4	na	0.0	0.0	0.0	0.0
SEMA3F	na	0.005470496866783054	0.19455523031747593	1.066624512213038e-24	0.09387010684600677
ANKIB1	na	0.0	0.0	0.0	0.0
CYP51A1	na	0.0	0.0	0.0	0.0
KRIT1	na	0.0	0.0	0.0	0.0
RAD52	na	0.0	0.0	0.0	0.0
BAD	na	0.2370613532932129	0.15147706812612555	0.40813922698207783	0.08606635648206322
LAP3	na	0.029679625804724753	0.22258417218432738	2.9131055508001524e-25	0.031012794997396904
CD99	na	0.22836394462447682	0.3629153120218202	0.6582137593655766	0.18308437995837784
HS3ST1	na	0.0	0.0	0.0	0.0
AOC1	na	0.0	0.0	0.0	0.0
HECW1	na	0.0	0.0	0.0	0.0
MAD1L1	na	0.21563810812715	0.15927125442306803	0.022548507010244655	0.0784120771867571
LASP1	na	0.0	0.0	0.0	0.0
SNX11	na	0.0	0.0	0.0	0.0
TMEM176A	na	0.0	0.0	0.0	0.0
M6PR	na	0.0	0.0	0.0	0.0
KLHL13	na	0.0	0.0	0.0	0.0
ICA1	na	0.06954913425093924	6.896537577804174e-23	0.6498903016998429	0.10507169455020235
DBNDD1	na	0.0	0.0	0.0	0.0
ALS2	na	0.0	0.0	0.0	0.0
CASP10	na	0.0	0.0	0.0	0.0
CFLAR	na	0.07566052599310254	0.175518326436642	0.08317906109284355	0.0419608227028672
TFPI	na	0.0	0.0	0.0	0.0
RBM5	na	0.07136752434708082	0.18528330727186557	5.213492648348869e-13	0.07217008402903183
SLC7A2	na	0.0	0.0	0.0	0.0
ARF5	na	0.0795660110704692	0.05389971676544019	7.723702034485862e-21	0.02082986399088846
SARM1	na	0.6044234533734641	0.2774101069830538	0.041054124459087515	0.044848069403427344
POLDIP2	na	4.175461793360551	2.2647876284690347e-15	0.46970997831001343	0.12617185710416168
PLXND1	na	0.187567711123017	0.3628738789723175	3.312065378235013e-15	0.11665250355619951
AK2	na	0.084614215979709	0.3806434797287106	1.938568542399953e-15	0.07006156369725074
CD38	na	0.03201039212351485	0.7194391210511177	8.376871758850516e-16	1.0002037725558706e-14
FKBP4	na	0.5951243707837086	5.508602671851987e-18	0.498653466659467	0.07675028804933694
KDM1A	na	0.0	0.0	0.0	0.0
RBM6	na	0.4993612880415493	0.10936985517184394	0.020973405590425702	0.049114896172662105
CAMKK1	na	0.0	0.0	0.0	0.0
RECQL	na	0.0	0.0	0.0	0.0
VPS50	na	0.0	0.0	0.0	0.0
HSPB6	na	0.06983925314749335	0.09360336227725019	0.09067080769363114	0.11863386069365031
ARHGAP33	na	0.0	0.0	0.0	0.0
NDUFAB1	na	0.03513231188934612	0.03365881858837608	0.14799330613313538	0.10567794818428429
PDK4	na	0.0	0.0	0.0	0.0
ZMYND10	na	0.0	0.0	0.0	0.0
SLC25A13	na	0.0	0.0	0.0	0.0
ST7	na	0.0	0.0	0.0	0.0
CDC27	na	0.0	0.0	0.0	0.0
HCCS	na	0.0	0.0	0.0	0.0
DVL2	na	0.34153955521072504	0.10949659274197977	0.3880733732517847	0.038393167338361504
