NAME	DESCRIPTION	1	2	3	4
TSPAN6	na	0.0038731505869318544	0.08034991174245805	0.2152599909411971	0.03329625316648463
DPM1	na	5.696968977650296e-21	0.03647399041609939	4.466924875813979e-28	0.03427249170953729
SCYL3	na	8.654337068493689e-16	3.260120392677489e-13	0.14443073290182698	0.10956178188835052
C1orf112	na	0.10957066539658533	0.2392348567072147	7.176348473362539e-13	9.692569868129075e-15
FGR	na	7.787372323432571e-23	5e-324	0.12042342922685079	0.19436237259715106
CFH	na	0.03729536501390995	2.8388719346684302e-14	0.1805517978525588	0.033538326843745414
FUCA2	na	9.359421380880795e-15	0.1399238343892618	0.12837625523501192	0.07958670151463296
GCLC	na	0.04727540969774736	0.15891123609493385	2.745803425149901e-22	0.02040810472793672
NFYA	na	0.05427031759470643	3.644661824928873e-23	0.48402333549273674	0.0017669035572174315
STPG1	na	2.986663208618518e-11	0.07509487998493403	9.63316999009281e-13	0.06394550410623938
NIPAL3	na	2.981578105552426e-16	5.129430616327421e-13	0.5333178010159579	0.09333040039400796
LAS1L	na	0.08848868597118313	0.07655537761579415	0.18958474490885904	0.06187858158723605
ENPP4	na	0.004471475075677201	0.06523621770430373	4.7537674679277164e-18	0.02118016999192351
SEMA3F	na	2.33073783708102e-17	0.10349231251975823	1.1670111620139286e-23	0.059013634620944534
ANKIB1	na	3.0346481903668125e-22	8.966708925908711e-19	0.14823743600120662	0.12420272538154602
CYP51A1	na	0.013557614901875122	0.1327772360547932	4.059324050865075e-20	0.016989342026580676
KRIT1	na	3.414646401161864e-21	0.16759973150912993	5.85475736820333e-17	0.0616105331659158
RAD52	na	4.513590407970115e-13	0.06841498246982614	0.43776134633429337	0.018027156328476755
BAD	na	0.10387255979965954	0.145332177281682	0.22677942392118636	0.048596007799386776
LAP3	na	0.010631103468402505	0.1274503690808234	2.092559144864063e-21	0.01635701540708568
CD99	na	0.07034379698008543	0.3275227188153013	0.3293895922143952	0.11448436981096996
HS3ST1	na	1.4486501421172156e-29	3.7317055184892076e-15	0.025176303590686424	0.026260489229532006
AOC1	na	5.525409885884753e-16	0.19012287287339952	3.5799558995105345e-16	3.3441520847728595e-16
HECW1	na	0.046710697315855705	0.002740827433015254	0.0006414702502801658	0.06659627507454088
MAD1L1	na	0.05882271935236126	0.051240670654114175	0.1617111786276862	0.05305562063487803
LASP1	na	0.04168814530544171	0.1234601944942845	0.22876011117691966	0.02102113727537147
SNX11	na	6.99439296348984e-20	0.029777866076006947	0.2860377152360526	0.036620569682336214
TMEM176A	na	0.03090033547702337	0.0718391532704366	0.05915997889080014	0.026756029388674104
M6PR	na	9.251821280949547e-23	3.688234983202971e-19	0.25439298625263346	0.0870014543450957
KLHL13	na	0.07964983836694807	3.712057009362674e-21	1.1926628718720558	4.0419573171641354e-20
ICA1	na	0.025917829985446277	0.1554405862323836	0.2617990689859246	0.05556035656649383
DBNDD1	na	0.3795278038360757	1.4240896522077778e-20	0.19627523605452474	0.0505361144225193
ALS2	na	0.9664538094691286	2.1929328516162326e-16	0.45088670234674133	1.59459606306904e-16
CASP10	na	0.15508752125849296	7.495309069408802e-16	0.2872096706634585	4.107530912511177e-17
CFLAR	na	0.006458700574786903	0.09410887019917381	0.08743501268541878	0.03736119518371635
TFPI	na	3.664753759788081e-11	0.022104836036897446	0.46885235058734753	0.02944605812406782
RBM5	na	9.96114551001875e-17	0.2068244039731327	0.039200897864571385	0.05494912562550343
SLC7A2	na	0.0029602156445197036	3.362893725788864e-24	0.2740666907233655	0.013733303251209764
ARF5	na	0.032039255046524565	0.0490688555219486	1.739102086900749e-14	0.01579510248350349
SARM1	na	0.2554588983970952	0.12845968099535152	0.062231493773616045	0.03306740348625477
POLDIP2	na	1.9457361919358709	0.02239394758759811	0.42893119671547286	0.1208842648879801
PLXND1	na	0.08866489814998613	0.1644157278829308	0.07806555477741374	0.05992468979225391
AK2	na	5.297586399173388e-14	0.30550689236542816	3.2443644082695135e-35	0.06711600987387949
CD38	na	2.9758276327879217e-16	0.4909560981834498	0.1950777912901654	0.027822695440618276
FKBP4	na	0.16230620206436897	3.7500663230479817e-14	0.505858308493376	0.07758125913624063
KDM1A	na	0.3330404408541754	0.16570074890414555	1.3245318406967567e-13	0.05097206798837874
RBM6	na	0.14340370878292377	0.06383349353452944	0.08546803946577416	0.05248249177829863
CAMKK1	na	0.008709310488477161	0.12797442755741523	6.009189155614746e-22	0.04119004185480129
RECQL	na	3.0879806638550917	0.1464134822394333	7.151801633389949e-19	0.004685403472126378
VPS50	na	0.05255826343117568	3.5551032759528894e-12	0.11669154970007474	0.011121652036842851
HSPB6	na	0.015269348884477531	0.028721073262549926	0.18687445978666192	0.07560153611889386
ARHGAP33	na	6.304754271382564e-17	8.95425016456388e-30	0.3892095215591347	0.03806807539431364
NDUFAB1	na	0.023607051651715578	0.14009213724219635	0.06299410999953413	0.04020346359068042
PDK4	na	0.04191313597465416	0.052449087939781834	7.839923333930264e-22	0.04997363059051786
ZMYND10	na	0.0006397392552278928	0.024096845280250582	0.040996623939187384	0.04089000072998274
SLC25A13	na	0.06807155323265898	3.209441503397475e-17	0.13145488338399397	0.050783768825741184
ST7	na	7.40000390106793e-19	0.17699706683532465	1.3922901939085095e-27	0.012122601949259853
CDC27	na	0.2471149657005931	0.027174678575262803	1.4155219315238886e-16	0.07839993656436796
HCCS	na	0.1931968458993335	0.028859246500965587	0.16795085823386785	0.01307595915168947
DVL2	na	0.11870511088801727	0.2801038968115795	0.11309507279267363	0.04680912602197171
PRSS22	na	8.593106385395534e-15	0.766709853208982	4.700291992945734e-17	0.09371023971317918
UPF1	na	0.09531561311577444	0.24191058899770373	5.89432673567308e-16	0.04130293852402009
SKAP2	na	0.02639842980931629	7.385667027813353e-15	0.6779127614562163	0.015579186462495228
SLC25A5	na	0.015538650025490224	0.1142719737194631	0.052401534626447296	0.033607743773631245
HOXA11	na	0.37345991259404665	2.7056043860843844e-21	0.17057949029194888	0.060193752148951084
POLR2J	na	0.04986558255680993	0.10440569988280302	0.21603709521985998	0.099519245891936
DHX33	na	1.4791624569405144e-14	2.3300139167330543e-13	0.847382261075016	0.032520810264677506
THSD7A	na	6.535144565378258e-19	1.7994503837245e-16	0.360417382380432	0.07286514088137155
LIG3	na	2.325251954579053e-18	0.17785012641508438	2.024905879485922e-15	0.03902115659046272
RPAP3	na	0.0013017984014054105	1.6513344197387608e-25	0.31816352463701464	0.03040197058980188
ACSM3	na	0.02572960879167749	0.03577866035372532	0.12108384617378239	0.027310494913680077
AC004381.6	na	0.873043802537301	0.1347614845924313	1.7638348193040748e-12	0.01583441571429115
CIAPIN1	na	8.08890576642639e-33	0.1698680996029615	5.861674657803999e-16	0.07475606767091415
SPPL2B	na	7.34659814804118e-21	0.01334555491982648	0.33979925371665526	0.08773437207091708
FAM214B	na	0.05727163428638422	1.3624732702996264e-16	0.2525291057326107	0.16125130888495903
COPZ2	na	0.4682230477348647	0.411566015283557	0.04632791331934542	0.07507113964815441
PRKAR2B	na	0.02183414522977482	0.09165013811268531	1.7935767046510696e-12	0.03106151831170707
MSL3	na	0.04799755351007684	0.02418972183001843	6.713966134254719e-22	0.01897340007324584
CREBBP	na	0.06562339335036117	0.19011993359127974	0.02248675768722227	0.016974815986121366
TSPOAP1	na	1.532204859892038e-15	0.015029020136794104	0.2878944569616299	0.06689196850935125
GCFC2	na	1.0664058727449147e-18	0.016214620667177368	0.2258538186985195	0.06163544199824077
WDR54	na	0.2963442547851079	0.03452816861723217	0.13972733709978777	0.014173381708245107
CROT	na	9.350786022465398e-18	1.351067732278778e-14	0.16336627530969636	0.03756313070229633
ABCB4	na	5e-324	1.382293847125162e-27	0.33073253930668656	0.0683148048495118
KMT2E	na	0.15134230095107087	0.13878647819732506	8.434276030063055e-20	0.025764713467833333
RHBDD2	na	0.06931729947427244	0.21538076280883006	0.048653677924090186	0.10208613458160389
IBTK	na	3.6051567805453293e-13	0.07611882870002887	0.037739807251510694	0.04645610583265042
ZNF195	na	9.46770057842125	0.0947749526440306	0.0596798392857071	0.015386477554357913
MYCBP2	na	0.08079326893450166	8.428847657293176e-21	0.13544789778953498	0.03183319462061864
FBXL3	na	0.19360249765109544	0.09465634542808737	0.024875270125634584	0.014398105693582375
ITGAL	na	3.2038589606212953	0.23839442140307074	0.1105984260655246	3.768885958881595e-18
PDK2	na	0.06877643603102163	0.24923389156086387	1.0217231528678429e-20	0.02687298550961251
ITGA3	na	0.12621303637392706	0.08064165969741648	0.08668457947193076	0.08750373084735258
ZFX	na	0.061052122342226976	3.497039325506471e-24	0.14127628766465425	1.9247857928365334e-20
LAMP2	na	3.3897915543812703e-19	0.244778339249707	4.061403268932701e-13	0.039061782553022874
ITGA2B	na	0.0007867049998819561	0.06610162785860801	0.026164491390375376	0.0032495331781150633
GDE1	na	1.255848564207887e-15	0.38642831780340253	0.017190615644565616	0.11572672479727883
C19orf60	na	0.0837783627473093	0.14410241484746578	0.11819635270454651	0.05589593163272262
CRLF1	na	0.09398300944093901	0.1821549752126698	0.23843586018799515	0.037687684604194124
OSBPL7	na	0.04524536532168343	0.17371290915679222	0.043052280069747435	0.008348050965227186
TMEM98	na	0.018690430811165674	0.11087752469023689	0.33119221184341396	0.049209585043933954
MAP3K14	na	4.903628517827269e-19	0.14195563359250515	6.875368829224737e-19	0.03835123883699042
ABCC8	na	2.7729688687966725	0.032941574552471535	0.16506374292448797	2.874932578665509e-15
TMEM132A	na	0.07426636440406716	2.4304104363381115e-16	0.28020085788818155	0.03481868968574924
AP2B1	na	0.022901631478759326	0.15732464429644724	0.004664413360874789	0.0604278163129353
ZNF263	na	0.03354227415936098	0.06271974424370831	9.544086938831377e-17	0.04782994581915685
CX3CL1	na	0.08565421071672373	0.0796557670436372	0.04710360734139635	0.06088152129967734
SPATA20	na	0.034424670511048944	0.14516615881945047	0.028542456974791016	0.03651882750426552
CACNA1G	na	1.265238886408751e-13	5.888502269121241e-14	0.8555491013813992	0.016612618507856298
TNFRSF12A	na	0.045010093445275005	0.0859839127368145	0.07471831763919362	0.03907462037743599
MAP3K9	na	0.001183730281761661	0.1574361274743006	0.17578394684160628	0.25746133628316076
RALA	na	0.14714230617283114	0.07618843872673035	0.08178596200911495	0.012790476729562997
BAIAP2L1	na	5.351482493576244e-14	0.11397030041766618	0.11575432517726758	0.08341075856678264
KDM7A	na	7.606388699113146e-23	0.11624600597976747	8.853302453587934e-17	0.0657966262574599
ETV1	na	0.5422079101670264	0.018141620717239574	0.19705723742762912	0.02615466254726943
AGK	na	3.2457448431788936e-14	0.08335028133729981	1.6648946877829128e-15	0.029762200351920676
ALDH3B1	na	1.5823216241619149e-31	0.03763330194460717	1.1573979021993817e-10	0.06943433256833736
TTC22	na	1.2789876636812205e-19	0.3711953541746668	0.0024977547299605413	3.456306350339161e-25
PHTF2	na	2.2085411354642565e-21	1.2657670244711869e-18	0.08263662430824666	0.029775495573492468
FARP2	na	0.022943450799303492	0.24175536724250146	1.5007586967398451e-18	0.01640106529746433
GGCT	na	0.09891201557322607	0.07541311040326412	0.03934591795234473	2.959908302275455e-21
DBF4	na	0.09389449180260258	0.03572411663350978	0.047908106570774545	4.636349649465435e-16
TBXA2R	na	6.711686439834601e-21	1.5883978829338943e-17	0.6545386749586993	2.5882757696807617e-18
IFRD1	na	0.012497276066997113	0.02967586473036939	0.157704673501592	0.028145743926405637
COX10	na	4.176515734387663e-12	0.14925594190831268	3.527667077339336e-14	0.025875073418039664
GTF2IRD1	na	1.1307645569070265e-19	4.347495995805101e-16	5.642128763677421e-16	0.25261161215077127
PAF1	na	0.016049066103226282	0.05794837216037773	0.5167913676746707	0.034186820878669505
VPS41	na	0.04793379985136568	0.020807594693056732	0.19627381395404453	0.021185816933814907
ARHGAP44	na	1.032350681929751	0.016116345389807555	1.5044806819328112e-15	0.05731372270576644
